Node,Cost
242982,26
21002,22
139023,19
33468,16
225769,25
247239,25
176481,23
12707,16
248129,28
1067,12
191285,22
222270,24
102645,20
133290,19
82154,20
27736,14
87803,18
261042,38
107555,17
1104,11
206088,22
98570,19
183325,17
14964,11
68438,17
139683,18
9782,17
185720,22
231302,24
236807,23
15831,15
244030,28
244,8
50435,18
106235,18
110591,18
63056,23
179921,25
55418,14
236467,25
94792,22
66722,19
163921,19
259407,33
116509,22
174182,20
40990,19
118995,22
122049,18
260887,44
29931,16
44772,17
153199,25
115246,22
86893,19
95541,21
39963,18
210421,21
242569,24
208581,24
250944,27
31856,16
149626,20
176493,22
218644,24
158205,22
91583,21
260549,34
56620,20
141144,21
240849,28
111949,17
77087,19
205366,23
204467,21
197141,20
152771,22
66170,20
154031,22
161066,23
69329,18
154680,18
102825,21
194009,24
75025,20
68205,16
79802,18
197748,22
79873,19
31019,17
226462,23
2205,13
28798,16
104005,24
124765,22
232610,23
19701,12
229109,30
116759,20
122771,20
235738,24
179572,26
51707,14
187442,23
18420,13
198518,25
148819,19
207926,20
133810,23
208391,24
113276,21
9024,16
1147,8
78683,19
28547,13
3231,14
75786,20
239340,24
167722,21
163092,21
79571,16
39269,16
69874,18
165699,25
195916,20
117010,19
16448,14
26129,13
9465,15
70637,19
4077,11
248449,27
24495,18
231648,29
71838,20
155465,19
93514,19
228041,26
219740,22
210764,22
204028,22
253795,27
153588,20
232079,24
9134,18
117528,19
202455,20
210029,21
179659,21
229887,25
222457,25
165473,22
236636,27
82785,18
16176,15
172750,21
97819,20
214489,25
241596,27
176986,23
225050,25
146799,17
85909,20
256729,28
256462,33
4741,11
142145,25
232682,25
223730,25
22364,16
219643,18
34782,18
86670,19
78829,21
91291,13
107828,21
76220,18
157618,25
200472,26
261650,66
33015,17
125656,21
76778,19
3159,12
218406,24
96872,21
116769,21
198219,23
61034,15
35544,15
4893,10
17932,17
71928,17
34087,19
193467,20
88157,20
240257,26
119508,21
241647,26
203451,25
222562,27
193623,22
184250,24
97625,23
141769,21
96276,20
37697,22
15152,16
52750,18
253654,26
250511,27
19655,17
58212,18
57712,17
27596,21
64824,15
160110,22
72479,19
121331,23
17307,14
108580,18
22803,16
255828,30
29981,15
152985,22
100343,20
223078,25
194148,26
87680,19
213419,21
14871,15
76942,17
112641,23
219558,24
112339,21
206316,24
14229,17
61476,18
10555,12
217956,26
196285,21
21143,11
25688,10
260374,34
117444,20
22943,20
95952,15
47919,13
18168,17
200076,22
72195,16
242349,25
198729,20
102159,20
174083,23
102486,20
169762,21
175134,26
113958,20
1040,6
109953,21
232810,29
45347,14
86493,19
155475,19
195923,21
229918,27
252858,30
256475,25
60412,24
70627,18
260901,35
231020,25
243424,19
182356,21
184967,23
27355,14
145972,24
45724,18
94023,21
143469,22
230706,24
1479,8
72609,13
110005,15
13985,15
70532,20
189492,25
223772,21
68971,17
173597,24
218915,23
23154,10
178046,17
168560,19
123643,21
220827,21
205194,23
235789,25
246391,27
255831,29
72466,14
97032,20
187722,23
245991,25
144465,19
38351,20
157089,24
201062,23
35756,17
242942,25
4268,12
211284,24
194429,26
241405,27
102322,21
35870,19
171577,22
170264,24
82875,20
139565,20
60104,19
42874,15
123270,19
225917,22
219261,20
208421,24
227123,25
210918,22
112279,18
178709,24
147986,22
254481,25
182316,23
49837,18
115658,22
111963,21
241660,22
110276,21
144190,22
70323,18
162328,24
197030,24
17678,11
205364,23
261110,38
137619,22
21734,16
113071,19
138613,23
205635,26
232644,27
24623,16
120860,19
158161,19
46055,20
174303,22
218441,23
250775,29
37446,13
188147,22
2779,10
72697,15
26167,11
10291,15
66288,15
2074,11
62327,17
204927,23
124222,21
78812,20
20765,17
15274,13
117014,18
69757,18
210448,22
251125,29
106505,17
208326,23
156113,21
256531,27
35097,14
356,6
42721,18
256456,31
222242,24
136376,22
187084,21
137680,20
189535,23
237319,24
203909,22
100949,21
172815,25
258917,28
258787,32
13160,10
87877,20
23284,16
124369,25
85851,19
260042,37
229790,27
1936,10
79251,19
26163,14
217137,25
214655,23
153203,24
109277,20
33037,17
11913,14
173525,24
87726,13
168904,24
36644,14
194844,25
172463,24
24278,16
40557,18
205234,21
238236,27
47900,19
84055,18
66716,18
242333,25
1548,11
175045,22
101811,21
194624,25
10738,12
121692,18
167489,22
197793,23
7368,14
251710,32
83501,17
106395,22
64015,21
232278,25
210161,28
153376,25
62088,21
253387,33
98813,20
8290,14
153695,21
222679,26
214315,23
9661,14
50949,17
234613,20
124502,18
252752,27
131474,22
78643,20
39133,18
249953,27
106284,20
157780,19
45807,17
160459,24
238338,25
255088,31
3102,9
13665,11
154507,18
200498,24
248582,24
31039,12
27739,13
135342,21
49910,14
116258,18
177300,22
246180,30
220988,24
171749,20
108657,17
199322,22
77967,18
87147,17
189727,25
98092,18
12293,12
87480,19
162951,21
21470,14
27209,13
87288,17
104207,18
193352,23
80394,21
165397,21
81766,19
68800,20
144821,25
141137,22
227296,27
95467,21
214299,23
55493,18
76432,18
119401,24
120392,18
257336,28
11830,18
220410,23
139122,21
258074,28
201819,25
122674,21
72978,16
50504,17
96609,20
250815,28
168032,25
142603,20
173517,23
88773,21
180053,23
90564,22
138999,24
80005,19
170026,25
197366,21
76994,17
106788,20
250502,29
55255,20
241973,28
143240,18
135495,19
16559,9
16937,18
195455,18
108982,20
219001,29
64121,19
148464,19
43411,18
205691,27
260771,38
9394,14
45232,21
94879,15
164057,23
88733,18
28666,16
51639,20
81731,21
183348,22
56460,15
160527,18
3651,9
196018,20
99005,20
179098,22
142215,23
176073,25
151239,22
243073,20
48159,17
136479,19
169171,20
54731,17
168965,21
222020,26
236209,24
231136,26
31293,16
115629,23
122611,19
140646,23
134113,22
228733,22
203871,23
22763,17
126137,17
253908,31
255338,29
25633,14
255553,27
165678,22
118136,20
55268,19
244157,23
68482,21
198150,26
10697,14
49255,17
48394,18
30967,20
192887,24
180301,25
243135,27
62043,20
14779,14
46386,15
45855,17
149943,21
209881,27
161520,18
198115,24
30116,14
201130,23
186808,23
203003,23
25498,19
210863,23
215001,23
84429,19
106280,25
236072,29
236285,25
73843,21
239921,27
22980,13
113302,20
2695,13
107938,16
107529,20
67058,20
156496,22
208485,22
260905,35
248316,22
167728,21
153776,18
61245,19
186959,21
11447,14
258211,28
84547,22
246949,27
70497,18
92421,20
103308,20
143797,17
122036,21
174748,23
12582,19
188747,22
104363,21
153915,24
15838,18
184717,24
171095,20
140435,20
23849,14
168358,25
51134,15
107123,20
185013,22
175146,20
259585,34
100601,16
133213,20
184368,24
111142,17
69861,20
50418,17
118390,17
24785,14
59678,22
255431,28
65841,15
106905,20
105173,19
106965,21
114040,22
2895,10
81793,19
86922,18
248343,25
1339,9
143856,21
53760,16
49106,13
155182,22
228458,24
52299,15
197234,21
228150,28
109956,19
259296,30
188337,25
53723,14
146956,20
198426,26
181849,21
207906,27
216483,27
243437,25
137201,19
26895,16
10550,13
94976,23
23271,12
204265,22
150171,18
24575,10
140896,22
12195,15
56766,18
27152,16
15170,13
224104,19
104542,18
243969,27
30544,17
100535,17
253382,30
192823,23
145380,22
69518,22
2976,7
70059,13
239132,27
261895,16
174498,21
96341,16
34876,17
33914,15
64386,15
184704,23
23632,17
141242,22
68990,21
226687,26
212639,21
81096,18
78228,20
118468,20
193344,23
65707,17
150800,22
124719,24
93336,21
40389,15
40421,13
79772,14
13678,14
64055,19
53273,16
225346,23
144977,21
69741,19
166768,22
207136,23
39155,14
13329,15
74301,14
187648,24
187725,23
58284,16
115386,17
33309,17
174684,21
225763,25
258988,35
249010,26
121184,18
197816,26
40826,19
260909,34
132801,25
241165,25
227278,20
242436,26
98779,20
28181,19
70095,20
103290,19
127540,21
222789,25
166104,22
64022,19
58448,20
74211,19
112838,13
207988,21
99581,16
109760,22
165236,24
246343,27
39980,17
18731,15
149486,24
242435,25
148745,23
2991,13
182267,21
186453,22
132633,22
244081,24
257699,26
136453,19
241830,24
31288,18
97974,18
73545,18
137247,21
161768,23
81521,15
86974,20
234629,22
204670,25
98219,20
198303,22
63126,21
126050,20
213762,21
212343,24
209335,25
7590,17
131464,20
186110,20
247761,29
259863,33
31495,15
51003,19
15023,15
17498,15
186913,21
181277,27
136483,17
184784,22
218923,24
87595,19
191840,27
146812,19
132272,18
218679,26
249623,26
23814,14
102749,20
13761,11
203389,22
175216,24
128813,19
102350,18
20995,15
161272,23
140893,23
97435,21
223223,20
12412,15
136181,21
7087,11
101362,20
78235,20
156892,24
195111,27
145067,23
206790,22
61787,18
239950,28
224326,24
189774,23
40184,20
204242,22
143448,23
239889,26
1162,9
249246,30
146517,20
91792,19
5424,11
87809,19
131338,20
156866,22
67813,18
61670,18
144461,21
12191,11
90080,20
505,4
13273,17
232986,26
176652,22
252027,29
18207,11
139429,24
133459,24
236430,26
820,8
66158,21
181022,22
249809,25
134171,20
131191,22
46478,16
91025,16
16118,17
110068,17
73749,16
183271,21
138176,24
30545,17
253955,30
4310,11
88728,18
119558,19
88748,22
218134,25
130716,25
252657,26
147355,24
60715,20
197427,23
161865,20
19309,16
81511,20
213619,23
173250,21
49409,14
76081,15
217716,22
115100,18
80633,19
24219,16
188700,23
116896,22
177334,23
17445,16
230695,23
19855,19
238438,24
19973,17
183171,22
126467,20
37190,18
41232,15
204715,20
8817,13
33589,15
220541,24
146139,20
39959,19
167647,21
59186,21
251241,27
239170,25
43996,17
62815,21
229954,26
218148,21
205858,25
55266,17
130945,19
113281,19
13001,13
94526,20
237400,25
246088,26
242624,28
25531,17
159260,24
213945,23
205252,25
94091,21
258350,34
52065,18
4969,14
222106,19
191680,28
42990,19
142794,20
168717,25
30964,15
170397,18
45899,18
81692,21
200590,24
8152,13
135580,21
235717,22
118697,21
187272,20
101634,18
240080,24
220758,23
235298,27
68878,14
14973,17
87532,20
34036,16
116181,18
175508,21
177156,24
135349,19
54477,19
214428,23
180228,27
99328,16
159416,20
87037,20
217978,25
225463,30
18715,14
179021,21
136448,23
149023,23
207688,24
209281,20
108409,19
142518,22
1334,8
141841,19
204109,25
125979,19
188786,21
47790,14
14898,17
88380,19
161997,19
110227,20
22494,19
94109,22
200136,24
62752,19
212407,25
162600,22
67972,20
91724,16
213118,22
182604,17
192482,24
254820,35
58745,20
85681,16
161856,23
199688,25
244721,25
2879,9
68427,21
30118,21
64767,12
59673,18
154054,19
243355,29
27915,19
107716,15
238651,28
142581,23
30929,14
5584,10
58144,20
46849,16
79810,19
254780,27
37209,16
53374,17
172204,21
103203,22
6695,14
74611,16
23431,15
164320,20
88398,21
163344,23
206195,23
76171,21
200740,22
32432,15
96562,22
224714,23
1139,6
172533,24
173198,21
3066,13
66257,20
258305,32
104587,19
56718,20
112565,19
48694,18
183330,20
150459,25
20666,15
38701,20
10333,11
31897,14
15202,12
67623,19
180935,24
74371,15
88539,17
169519,22
2547,8
33337,10
58015,16
44105,20
173965,21
138631,22
145423,22
178941,18
228081,23
82537,16
189521,22
51183,14
222814,21
258254,33
129292,22
182984,26
238139,27
184761,24
144290,22
42292,18
57378,20
148269,20
116894,22
59629,19
20100,15
154890,23
118275,17
192428,21
40693,16
55119,17
23123,17
172417,22
22143,13
226233,23
163847,21
251462,24
240258,24
94871,22
212635,23
219640,27
53903,15
2364,11
133058,20
63577,19
253440,30
43338,17
76189,19
158966,21
105300,20
200822,25
49933,15
242552,28
64681,21
71500,19
207215,22
193743,19
253141,26
108249,21
170076,23
35618,19
164030,20
73595,21
187224,22
175494,19
50486,19
25578,16
186940,23
68565,19
11220,16
178131,23
258613,33
170316,21
208782,24
243397,27
214159,23
165573,22
231317,26
223807,27
60863,15
171909,18
28541,16
64729,20
110726,24
13796,15
52206,16
65250,16
22178,18
150539,21
129881,19
72035,18
193348,24
75891,21
242625,27
101101,22
56681,16
9712,9
230014,25
174971,23
244918,26
170426,24
151311,17
42374,16
217630,24
15462,12
146326,21
184179,25
246363,25
203241,28
106941,23
196760,23
171935,22
253586,26
238527,25
145559,21
70541,23
236058,24
247671,26
3779,10
70863,16
261360,42
63166,19
37514,14
153077,19
81436,20
232500,22
88406,19
170458,18
239948,28
166050,21
76513,19
170650,20
86107,22
173361,23
145154,25
82651,18
75378,20
133724,20
224593,25
4868,13
237986,22
86306,21
151182,20
62920,23
185226,23
158550,16
27409,17
121488,19
68940,20
235284,27
119782,21
218377,21
231626,27
198360,23
60109,19
108718,18
201863,25
148141,20
61544,19
122421,20
108239,20
168580,22
85753,16
201613,20
229804,20
175460,22
119932,17
100311,16
211741,20
192728,21
102981,11
253289,29
37332,12
218984,28
123992,18
83467,21
256495,30
240059,25
170178,18
5972,9
188928,25
39915,19
242372,25
164952,21
181794,23
75513,20
97784,24
207958,23
245955,24
174469,21
57208,22
95351,20
157815,23
129129,18
246666,27
249435,27
139753,23
221362,19
242135,23
231286,26
25740,14
88381,14
220229,28
32122,14
232347,25
167168,23
72843,16
249017,31
204332,22
241385,29
173038,21
2444,14
117579,22
233817,24
236479,22
38784,17
102562,18
229352,28
122325,19
61144,18
56352,20
143684,20
172882,19
192400,22
131929,25
34657,16
257285,31
36081,17
130188,21
219134,21
17866,18
166261,18
143199,18
97476,20
243860,22
3602,12
102963,20
94886,21
112852,20
94443,17
59001,16
208506,26
12922,14
93526,21
156958,23
94255,21
172651,19
261728,26
225818,23
35941,18
84022,20
36060,20
189333,25
209932,20
66779,15
138344,18
110048,19
236278,23
140163,22
35827,11
13921,12
30405,18
115272,20
80711,19
261628,62
167954,22
109273,18
3792,11
24498,18
13416,14
61291,19
31192,17
86335,17
162986,27
41759,19
94924,16
91793,19
34241,16
38064,14
21695,18
162255,22
140766,18
154229,24
230025,27
157706,20
2338,13
53779,15
135466,19
82190,22
146839,22
223102,27
4321,14
97907,20
171288,23
170845,23
217611,26
239717,30
90597,20
134489,21
163067,21
195713,23
183958,22
133323,21
87137,24
169066,21
220553,26
213643,24
237692,25
179763,21
247435,27
132931,20
203450,19
242186,26
26012,19
26847,10
166896,21
25919,15
18626,16
42697,18
159174,23
99798,21
260701,37
44202,22
168558,19
229398,24
81,4
118422,18
188486,27
165661,25
11727,11
94112,19
183911,20
154497,24
214733,19
141335,21
64859,18
51754,15
34272,21
183533,23
93187,21
26068,16
213325,24
258428,28
138743,19
143388,22
244154,27
104546,21
255635,30
30591,18
174144,19
141210,23
28795,14
199699,29
108201,21
151563,21
258297,36
96291,18
240234,22
144705,22
80680,21
124760,23
26585,16
45004,19
146818,23
142399,21
137875,21
81088,20
201053,22
141892,19
117705,18
10085,15
45242,16
35005,16
192585,23
141024,22
56195,16
136903,18
25798,12
25054,19
53435,19
182929,20
133412,21
116517,21
131630,23
257421,28
215030,22
91889,18
245210,24
49345,21
143719,21
149472,21
3357,7
108869,21
27525,17
17290,15
257760,28
189891,22
237209,22
64755,21
185349,19
200227,25
131860,21
85248,16
34011,13
238399,25
225633,28
105864,20
209463,21
68523,15
172284,20
141574,14
184846,23
240152,23
34071,17
194854,24
139622,23
136041,24
39166,15
144476,21
87352,12
32605,16
256259,27
170506,22
48860,14
234316,29
238109,26
93257,16
76904,17
230607,25
83050,17
26872,17
98021,24
162071,22
68426,17
10830,17
77445,20
160199,22
20553,12
68147,14
186153,19
212606,23
139478,25
261561,58
131512,22
88598,20
21131,14
82619,21
21825,18
145805,22
180964,22
181415,18
153745,20
172383,21
247302,23
243725,25
198697,24
189457,21
152509,22
154089,21
140938,21
831,12
22085,17
38269,18
102411,22
110868,21
74890,17
139591,21
8955,13
105953,20
79740,17
179097,22
114148,18
151634,23
223646,24
60088,17
100834,18
23893,20
221088,23
78574,22
234604,29
202085,21
16112,19
22945,17
48049,17
32838,14
136705,18
61376,16
57539,20
219113,27
18750,15
12724,11
170990,20
60185,19
68515,19
8643,13
20974,15
44756,19
76463,19
101077,16
56464,19
176859,21
24460,13
52916,19
209601,25
194761,26
135890,21
222693,24
211691,24
207570,26
244818,27
21822,15
10480,12
88944,16
88141,19
109769,20
171874,20
154440,22
110142,16
103143,18
88292,23
194360,22
72831,18
222004,24
66262,14
36565,16
198534,24
194294,22
236263,24
167382,21
4447,12
29128,18
129640,24
180871,21
36073,16
22756,16
124683,21
39803,17
100970,22
177719,26
58254,19
18251,16
193881,25
193530,24
174926,22
192433,23
240636,25
15744,15
201509,22
7053,10
205250,23
181874,23
228700,23
158083,23
28129,15
154754,23
91455,20
204487,25
34861,18
123519,22
165774,24
27132,15
76363,19
208440,22
62722,13
219683,26
153904,21
24488,12
203676,25
81550,19
201185,27
72835,21
179180,26
43075,20
40893,12
207292,25
47120,18
109215,19
119319,21
60778,15
145141,20
111293,23
182609,22
130102,22
231735,24
208315,28
201886,22
46965,18
243755,25
10217,11
3325,10
257339,25
132288,19
222052,22
141426,22
34446,13
42682,17
248697,29
50729,17
98559,18
77505,20
172991,22
198953,22
197107,24
29366,15
109415,16
249244,32
65075,13
15001,10
48787,18
251661,28
228925,27
150507,21
70370,13
51071,15
116771,21
164383,21
256356,30
241969,26
1513,7
240005,22
155256,24
14315,12
67111,14
77535,20
12465,10
38435,14
28391,14
21414,16
108268,21
76043,18
213098,23
203526,26
66598,20
80975,16
57548,19
57165,17
42373,17
225995,26
103373,20
181999,22
175329,24
96850,18
226846,20
63490,19
58633,17
206762,27
249326,26
256271,29
48283,20
12940,17
120398,20
76718,17
65695,18
251582,24
127810,19
6649,10
88656,17
87297,20
58754,18
202578,23
159121,21
255973,29
126886,19
29601,18
57287,16
113230,21
84116,17
189349,22
166968,21
62863,17
118831,24
104253,19
6136,13
106825,15
208111,21
246881,29
109896,22
146001,22
155023,22
37404,20
48604,17
48280,20
118110,21
27539,14
14813,15
15219,15
251608,30
261990,23
77514,21
137998,21
163884,23
258886,34
54483,14
130661,20
120461,21
98843,19
142859,16
218246,17
174021,23
77702,18
166160,25
138224,17
25809,17
233151,24
107813,18
22252,13
210793,24
230122,27
73693,19
62518,11
98178,17
72464,16
211239,27
113628,17
223593,25
205021,26
59383,18
114285,20
42485,16
21087,12
113602,18
51593,21
210147,23
202545,23
144058,19
99894,20
151035,23
77604,18
158355,23
223053,23
105773,18
74069,20
213936,24
228987,25
248363,28
60972,18
227206,23
210117,25
56019,16
166884,25
180825,20
138854,21
150042,21
152143,18
251260,28
241381,25
67445,17
232324,22
74808,18
134321,22
84819,22
226101,25
28496,18
148635,18
416,11
237845,28
169278,18
115550,20
33250,15
190447,21
126245,23
186173,24
123439,19
132000,21
201472,24
34176,18
8219,11
235360,27
39889,9
108405,15
97141,19
242924,22
58326,19
160789,24
98192,19
22664,19
139206,18
39610,16
119252,22
65445,15
36297,19
14391,19
191222,23
168588,20
216972,23
224833,24
260883,35
85457,15
5026,12
97642,22
177131,23
103282,20
20131,17
191611,22
43985,19
115377,20
108848,21
110460,21
100347,23
186146,24
132252,18
144400,22
10760,10
59033,20
132782,22
31108,19
121153,22
218927,24
195122,25
35518,17
140026,19
236780,25
73499,18
31548,15
19999,17
43201,16
21588,11
